"","municipality_code","index_ineq"
"67","0211043",0.413623997121491
"68","0212013",0.444853828281922
"69","0212023",0.285981162804209
"70","0212033",0.423975460697692
"71","0212043",0.277535659856355
"72","0212053",0.378453073055463
"73","0213012",0.395488477510361
"74","0213022",0.371257195971672
"75","0213033",0.478012635969076
"76","0214011",0.587231332738048
"77","0214023",0.360824114651159
"78","0214032",0.487748487958689
"79","0214042",0.446714972965487
"80","0214053",0.420942503439486
"81","0214062",0.246751860279853
"82","0214073",0.487340133662867
"83","0214083",0.441661623156592
"84","0215011",0.547725345717264
"85","0215022",0.502950052565356
"86","0215033",0.484207121774157
"87","0215042",0.337918962863335
"88","0216013",0.392999855291926
"89","0216022",0.411195319672228
"90","0216043",0.523806807214132
"91","0216053",0.388851620448438
"92","0217012",0.394188499338176
"93","0217022",0.331706742331716
"94","0217032",0.30543933514363
"95","0217043",0.459105726131825
"96","0217053",0.388911008796778
"97","0218012",0.376508685605627
"98","0218022",0.400908284089419
"99","0218032",0.464263970907944
"100","0218043",0.516655368426811
"101","0218052",0.378794082892147
"102","0219011",0.538094214293985
"103","0219021",0.422398109719511
"104","0219032",0.368951452239722
"105","0219043",0.385088434170275
"106","0219052",0.403431545364651
"107","0219063",0.447196468613552
"108","0219072",0.407126044441689
"109","0219083",0.433705359866399
"110","0220013",0.48451447475863
"111","0220023",0.389707122226375
"112","0220033",0.494624349135161
"113","0220042",0.472734450636924
"114","0220052",0.376261300129559
"115","0220063",0.416191033217222
"116","0221011",0.358349552745513
"117","0221021",0.399667118004112
"118","0221031",0.553448815049118
"119","0221042",0.457554410812045
"120","0221053",0.398938455490268
"121","0221063",0.437081734599711
"122","0221072",0.316007620514826
"123","0221082",0.328482366015433
"124","0222013",0.489551347255849
"125","0222022",0.315759921176716
"126","0222033",0.432712435998601
"127","0223012",0.482598965465431
"128","0223022",0.468051829961692
"129","0223032",0.444888193394475
"130","0223043",0.530741454841367
"131","0223052",0.626779666687144
"132","0223062",0.437516813178072
"133","0223073",0.537778556744537
"134","0223083",0.543095942489111
"135","0223092",0.414272742460899
"136","0224013",0.405501046966644
"137","0224022",0.391599304018062
"138","0224032",0.327625136563275
"139","0224042",0.362848302820915
"140","0224053",0.521920203884407
"141","0224063",0.376998766107137
"142","0224073",0.385756326991033
"143","0225011",0.459475019392785
"144","0225021",0.621156176856606
"145","0225033",0.472125176294109
"146","0225043",0.336644223425307
"147","0225052",0.293049505392564
"148","0225063",0.408175790268519
"149","0225072",0.361184252422322
"150","0226011",0.392141335945131
"151","0226021",0.503668337407542
"152","0226032",0.288968392381885
"153","0226043",0.331702513725039
"154","0226052",0.292231293555192
"155","0226062",0.342143783871822
"156","0261011",0.54897608962969
"157","0262011",0.522728537028138
"158","0264011",0.559709753664964
"159","0265011",0.476783830900791
"160","0401011",0.520550292983288
"161","0401021",0.489831321715006
"162","0401031",0.317855685429156
"163","0401042",0.259522022181606
"164","0401052",0.392335403343761
"165","0401062",0.288783162050967
"166","0401072",0.388367996972448
"167","0401082",0.300968764767652
"168","0401092",0.404121701573779
"169","0402011",0.539936123353923
"170","0402022",0.35543095620189
"171","0402042",0.405384659171491
"172","0402053",0.508217536357827
"173","0402062",0.337057669591648
"174","0402073",0.324292398584676
"175","0402082",0.285038842361156
"176","0402092",0.292194195843166
"177","0402102",0.345806236087305
"178","0403012",0.464606567266787
"179","0403022",0.381771963799803
"180","0403032",0.409179561499403
"181","0403043",0.41025967459921
"182","0403052",0.513344418070948
"183","0403062",0.525294317799384
"184","0403072",0.36522075162193
"185","0403083",0.455309806102374
"186","0404011",0.462524995857091
"187","0404022",0.283559183479952
"188","0404032",0.424246887524484
"189","0404042",0.344615260576014
"190","0404052",0.221772506223895
"191","0404062",0.255566899867976
"192","0404072",0.482316405052412
"193","0405011",0.453767947646208
"194","0405022",0.32299909166689
"195","0405032",0.302209809317009
"196","0405043",0.37742572160447
"197","0405052",0.366922385646876
"198","0405062",0.279953829548122
"199","0406012",0.342486721717586
"200","0406022",0.341862819889643
"201","0406033",0.37547183438579
"202","0406043",0.385423820090685
"203","0406052",0.187709285380775
"204","0406062",0.286115519594944
"205","0407022",0.388202387211692
"206","0407033",0.359685649472793
"207","0407042",0.247637403350697
"208","0407053",0.424853535445691
"209","0407063",0.391340051251294
"210","0407073",0.360951238252487
"211","0407082",0.301984937688917
"212","0407092",0.380561421898929
"213","0408011",0.494045484921537
"214","0408022",0.306212340089022
"215","0408032",0.320112376326036
"216","0408043",0.38651149490394
"217","0408052",0.32509847515581
"218","0408062",0.215296071902991
"219","0408073",0.339425521267959
"220","0408082",0.306123324346364
"221","0408092",0.323709290552498
"222","0409012",0.461192243357786
"223","0409022",0.338581363388625
"224","0409033",0.419546541483392
"225","0409043",0.372269943909493
"226","0410013",0.35518666584718
"227","0410023",0.340398332444065
"228","0410033",0.430977069078664
"229","0410042",0.341990703832903
"230","0410053",0.410765102457545
"231","0411011",0.52466810402923
"232","0411022",0.264982307358887
"233","0411032",0.354682300543604
"234","0411042",0.375155105584701
"235","0411053",0.317549642256713
"236","0411072",0.314453669862568
"237","0412011",0.475953808281631
"238","0412022",0.322274593800779
"239","0412032",0.347150681905752
"240","0412042",0.298402189921385
"241","0412052",0.357163100133211
"242","0412062",0.319931142804254
"243","0413013",0.331005790314246
"244","0413023",0.386684671129211
"245","0413032",0.299946567195533
"246","0413043",0.381800239972448
"247","0414012",0.415532541585311
"248","0414022",0.38128860737571
"249","0414032",0.396806574767562
"250","0414042",0.352609481138844
"251","0414052",0.372388436065908
"252","0414063",0.369900083288115
"253","0414072",0.440107494273649
"254","0414082",0.429800641617483
"255","0414093",0.491590562036951
"256","0414102",0.396125173720678
"257","0414112",0.34517429193263
"258","0415022",0.294922715727655
"259","0415032",0.3698546875682
"260","0415042",0.430880056845621
"261","0415052",0.363697394553493
"262","0415062",0.404180977113612
"263","0415072",0.385833800164873
"264","0415092",0.361530846111692
"265","0416012",0.39688857410316
"266","0416022",0.398203342559347
"267","0416032",0.41050773723246
"268","0416042",0.400217949782188
"269","0416052",0.35126770234767
"270","0416063",0.416914188288952
"271","0417011",0.439263066649006
"272","0417022",0.331762708559539
"273","0417032",0.273101061308937
"274","0417052",0.282774001143431
"275","0418022",0.34665680798239
"276","0418032",0.234567861027078
"277","0418043",0.40361850332045
"278","0418052",0.293876857468724
"279","0418063",0.266932707758008
"280","0418072",0.322450556524432
"281","0418083",0.228764277198712
"282","0418102",0.349084614783978
"283","0418113",0.249605067623871
"284","0418123",0.364360372011903
"285","0418132",0.402850408981388
"286","0419013",0.427166230763842
"287","0419022",0.344591233647635
"288","0419033",0.395310887799129
"289","0419043",0.353560779008647
"290","0419052",0.384639534281568
"291","0419063",0.406718248088529
"292","0461011",0.508049630519757
"293","0462011",0.455877069032025
"294","0463011",0.535085634185062
"295","0464011",0.441108847401133
"296","0601011",0.455665680178017
"297","0601021",0.432264111514164
"298","0601032",0.248400178510949
"299","0601042",0.332398543293281
"300","0601052",0.337560026911629
"301","0601062",0.371896239986138
"302","0601072",0.37553118151681
"303","0601082",0.312970457844683
"304","0601092",0.391964260180522
"305","0601102",0.384922444243892
"306","0601112",0.318415836480967
"307","0601122",0.292014779199172
"308","0601132",0.32304477437032
"309","0601142",0.37956716849842
"310","0601152",0.325514297576208
"311","0601162",0.361059627615727
"312","0601172",0.366759805696469
"313","0601182",0.42356956508569
"314","0601192",0.357977865276485
"315","0602011",0.618887882548791
"316","0602022",0.408210783498916
"317","0602032",0.30999468278603
"318","0602042",0.363769474538224
"319","0602053",0.419978947192099
"320","0602062",0.304525953341958
"321","0602073",0.408561958756881
"322","0602082",0.424289244493294
"323","0602092",0.385016084627864
"324","0602102",0.408140234499381
"325","0602112",0.468292432063489
"326","0602123",0.486756626716371
"327","0602132",0.375991040094268
"328","0602142",0.366245228334139
"329","0603011",0.371552315591075
"330","0603042",0.175547393468389
"331","0603052",0.195409319352714
"332","0603062",0.258752145786269
"333","0603072",0.220553424740059
"334","0603082",0.268144495998774
"335","0603092",0.177156131868925
"336","0603102",0.243057841179925
"337","0603113",0.264011162980184
"338","0603122",0.273951201674113
"339","0603132",0.293068811564937
"340","0603142",0.253701172166284
"341","0603153",0.251002224782724
"342","0604011",0.49956524357411
"343","0604022",0.210166372912759
"344","0604032",0.257561853741689
"345","0604042",0.239868457193425
"346","0604052",0.284513141471387
"347","0604062",0.201646499028351
"348","0604072",0.210124914353055
"349","0604082",0.320991570188986
"350","0605012",0.341224700449647
"351","0605022",0.348266538015932
"352","0605032",0.301298691751297
"353","0605042",0.290573644066454
"354","0605053",0.428906857519628
"355","0605063",0.29625593339437
"356","0605072",0.347041913751785
"357","0606011",0.524633754679326
"358","0606022",0.430022213412484
"359","0606032",0.32242604523894
"360","0606042",0.224527129044031
"361","0606052",0.261164675523693
"362","0606072",0.301425811688487
"363","0606092",0.27043794925569
"364","0606102",0.283364114609343
"365","0606112",0.297568395487424
"366","0607011",0.464119875643878
"367","0607023",0.279470983395808
"368","0607032",0.320445555886414
"369","0607042",0.278196761498473
"370","0607052",0.227541212531178
"371","0607062",0.347564719339618
"372","0607072",0.334351081899044
"373","0607083",0.320474480384947
"374","0607092",0.482886924657596
"375","0607102",0.332402447739267
"376","0608011",0.572691556241517
"377","0608022",0.391498081361698
"378","0608032",0.31881014475925
"379","0608042",0.282383885289042
"380","0608052",0.342328642882429
"381","0608063",0.370774495066552
"382","0608072",0.321543178307369
"383","0608082",0.333875894705968
"384","0608092",0.358752760097373
"385","0608103",0.431940418695135
"386","0608112",0.312413579074103
"387","0608122",0.26955229921835
"388","0608132",0.262922761074226
"389","0609013",0.396944783566758
"390","0609022",0.293081416992461
"391","0609033",0.414884680034891
"392","0609042",0.454598892057502
"393","0609052",0.479777435888679
"394","0609062",0.408262586799858
"395","0609072",0.354928845518292
"396","0609082",0.355517079659746
"397","0609092",0.404138635799676
"398","0609102",0.460669685161455
"399","0609112",0.358917353308593
"400","0609122",0.332851413835915
"401","0609132",0.311149789827102
"402","0609142",0.342064442816023
"403","0609152",0.315180736415794
"404","0609162",0.363249387625784
"405","0610012",0.412152426549403
"406","0610022",0.366480923625893
"407","0610033",0.492266112477249
"408","0610042",0.390018475055093
"409","0610052",0.604436746420861
"410","0610062",0.388299394240311
"411","0611011",0.565347844251654
"412","0611021",0.598948402367622
"413","0611032",0.417910161309857
"414","0611042",0.445623280949888
"415","0611052",0.39279326658404
"416","0611062",0.410439431056147
"417","0611072",0.436766290496473
"418","0611082",0.442304518226366
"419","0611092",0.441850380250246
"420","0611102",0.373582133941685
"421","0611112",0.347969809284728
"422","0612012",0.35827236013445
"423","0612023",0.339169238687559
"424","0612032",0.375326309248871
"425","0612042",0.29958337479148
"426","0612053",0.423500103027104
"427","0612063",0.392903217112762
"428","0612072",0.397928220493993
"429","0613012",0.314484743517924
"430","0613022",0.410433241327002
"431","0613032",0.369413988180107
"432","0613043",0.475726004038806
"433","0613052",0.348729708609423
"434","0613062",0.323067526217519
"435","0613072",0.327378145390363
"436","0614011",0.578152941749474
"437","0614022",0.419396016433903
"438","0614032",0.281407311598891
"439","0614043",0.342251966777896
"440","0614052",0.417768156804569
"441","0614062",0.410277880659673
"442","0614072",0.336791047125398
"443","0614083",0.476057026584506
"444","0614092",0.355983042017617
"445","0614102",0.323040972807688
"446","0614112",0.436989460562149
"447","0615011",0.537855886197374
"448","0615022",0.396414400486165
"449","0615032",0.370165058370505
"450","0615042",0.381745010119013
"451","0615052",0.385557310112564
"452","0615062",0.358308834076203
"453","0615072",0.390717770552561
"454","0615082",0.375921786866422
"455","0616011",0.473754137641253
"456","0616022",0.366291503418804
"457","0616032",0.390645261200407
"458","0616043",0.449545843494913
"459","0616052",0.39003606966368
"460","0616062",0.320579721905474
"461","0617011",0.51296885490109
"462","0617022",0.282680063314996
"463","0617033",0.337261483725404
"464","0617042",0.345466714041954
"465","0617052",0.33165246913368
"466","0618011",0.651167384964962
"467","0618022",0.294671123867131
"468","0618032",0.241869635601438
"469","0618042",0.372450025395087
"470","0618053",0.312533901638682
"471","0618063",0.443773368088782
"472","0618072",0.296358015661638
"473","0618082",0.35084893023142
"474","0618092",0.314100132033667
"475","0618102",0.32989222450697
"476","0618112",0.282369790973683
"477","0618123",0.357674789717809
"478","0618132",0.337980402955563
"479","0619011",0.507853364082751
"480","0619022",0.290625284311392
"481","0619032",0.283790013607904
"482","0619042",0.236224496296781
"483","0619052",0.425247328071526
"484","0619072",0.296362825530165
"485","0619082",0.238068303610577
"486","0620012",0.187915389266037
"487","0620022",0.21138922655735
"488","0620032",0.186005953845777
"489","0620043",0.412437820989109
"490","0620052",0.321570351104421
"491","0620062",0.182870481218031
"492","0620072",0.224825518569114
"493","0620082",0.368954502531982
"494","0620092",0.367388622084655
"495","0620102",0.240582049374245
"496","0620112",0.331325532663034
"497","0620122",0.295525553558977
"498","0620133",0.387997400334804
"499","0620142",0.317801693682737
"500","0620153",0.392888569478342
"501","0661011",0.53382304519641
"502","0662011",0.552643902604008
"503","0663011",0.536200739959257
"504","0664011",0.557471430332242
"505","0801011",0.534307761276964
"506","0801022",0.420164676135885
"507","0801032",0.354296623818246
"508","0801042",0.418537588426119
"509","0801052",0.421261789438674
"510","0801062",0.367921293353572
"511","0801073",0.371905497170435
"512","0802011",0.463455363037263
"513","0802022",0.389151980863777
"514","0802032",0.347197191125694
"515","0802042",0.330252345730396
"516","0802052",0.279116000541247
"517","0802063",0.48345164294342
"518","0802072",0.374705972926626
"519","0803012",0.302012393805881
"520","0803023",0.469960340903866
"521","0803032",0.416472604577534
"522","0803042",0.423933582834535
"523","0803053",0.425218071306762
"524","0803063",0.421063956025918
"525","0804011",0.48845423201683
"526","0804023",0.418067687375243
"527","0804032",0.390103867457334
"528","0804043",0.404897421204059
"529","0804052",0.312916153205477
"530","0804063",0.410427541260754
"531","0804073",0.3961294432127
"532","0804082",0.379505447985175
"533","0805013",0.387468283373375
"534","0805022",0.388227821629859
"535","0805033",0.461032394669864
"536","0805043",0.50110959468641
"537","0805053",0.532196595424058
"538","0806013",0.349731115595189
"539","0806023",0.420174467708178
"540","0806032",0.406543247370855
"541","0806043",0.416775599135755
"542","0806052",0.352787427551186
"543","0807012",0.436000687205256
"544","0807023",0.498497444149198
"545","0807032",0.467936659995623
"546","0807043",0.461094030998741
"547","0807053",0.390622623448505
"548","0808012",0.373317014438822
"549","0808022",0.413087083343302
"550","0808032",0.311582963576986
"551","0808042",0.394536963369009
"552","0808053",0.482622074173437
"553","0808063",0.499917881420955
"554","0809013",0.478802829717629
"555","0809022",0.374453877359011
"556","0809033",0.400941986741768
"557","0809043",0.442551620566553
"558","0809053",0.408614552631416
"559","0809063",0.48117030013853
"560","0809072",0.411819589697502
"561","0809082",0.379083213604561
"562","0809092",0.340625737615146
"563","0810011",0.447563140079011
"564","0810021",0.529117314725168
"565","0810032",0.332815375789646
"566","0810043",0.418593247128743
"567","0810053",0.358516744199467
"568","0810062",0.287420808053866
"569","0810073",0.426830800384555
"570","0810082",0.38933836308555
"571","0811011",0.531081446613418
"572","0811021",0.547700189088055
"573","0811032",0.380780451727069
"574","0811043",0.338284610853113
"575","0811052",0.381899803166
"576","0811063",0.444721213976721
"577","0811072",0.369956827824168
"578","0811082",0.374422938097977
"579","0811092",0.398476772215611
"580","0811102",0.336028753997258
"581","0812013",0.443189130098933
"582","0812023",0.397527258896532
"583","0812033",0.476320061498793
"584","0861011",0.538766652583175
"585","0862011",0.550456458018166
"586","1001011",0.535270681765899
"587","1001032",0.347575888178924
"588","1001042",0.852737638120147
"589","1001052",0.334388546667442
"590","1001062",0.459606556422376
"591","1001072",0.513234619782409
"592","1001083",0.341359359397111
"593","1002011",0.488898989399278
"594","1002022",0.351940260750388
"595","1002032",0.399000025257661
"596","1002043",0.39024606174763
"597","1002052",0.195026426104198
"598","1002072",0.211934534272967
"599","1002082",0.360373307466451
"600","1002092",0.287099358563125
"601","1002102",0.381536280162138
"602","1002113",0.362071554655929
"603","1003012",0.38864275833193
"604","1003023",0.46309891339642
"605","1003032",0.379062140907113
"606","1003042",0.364926599135251
"607","1003052",0.357079602660575
"608","1004022",0.223996909190824
"609","1004032",0.344912442486283
"610","1004042",0.401564112950933
"611","1004052",0.373594886356375
"612","1004063",0.421341622263761
"613","1004072",0.405824698235715
"614","1004082",0.405200859328035
"615","1005011",0.572532862766757
"616","1005022",0.47043917261868
"617","1005032",0.336540309290416
"618","1005042",0.451171209799833
"619","1005052",0.510010568033819
"620","1005062",0.466584911042449
"621","1005072",0.326775137104168
"622","1005082",0.379320377726298
"623","1005092",0.466041180529004
"624","1005102",0.483602364458568
"625","1006022",0.452099176276958
"626","1006032",0.487783184407547
"627","1006073",0.445636481330452
"628","1006103",0.465992131378751
"629","1006113",0.430198298915052
"630","1007012",0.296027401267478
"631","1007023",0.371406531379289
"632","1007032",0.358761525651607
"633","1007043",0.473664301802815
"634","1007052",0.415367333924247
"635","1007062",0.43685591691311
"636","1007072",0.328234781390701
"637","1007082",0.345520987301367
"638","1008011",0.453948332584259
"639","1008021",0.475769640987158
"640","1008032",0.408977466636693
"641","1008042",0.3791876835342
"642","1008052",0.488498408405608
"643","1008062",0.388911792871801
"644","1008072",0.403110270152984
"645","1009013",0.467496747904934
"646","1009022",0.447651742008159
"647","1009032",0.378771975202469
"648","1009043",0.424674060393836
"649","1009052",0.457044334878151
"650","1009062",0.405384529851152
"651","1009072",0.422036628606161
"652","1009082",0.500121951840712
"653","1010012",0.424506525374614
"654","1010022",0.490555376697782
"655","1010032",0.421002071635488
"656","1010042",0.384397785060299
"657","1010052",0.278348208511932
"658","1010062",0.432547278687836
"659","1010072",0.366932866071877
"660","1010082",0.440467391126998
"661","1010093",0.393053699266373
"662","1010102",0.4025606345696
"663","1010113",0.486004641143649
"664","1011012",0.432480811106871
"665","1011022",0.370505147129933
"666","1011033",0.458665657450835
"667","1011043",0.532409022794103
"668","1011052",0.296003788098762
"669","1011062",0.379665720653047
"670","1012011",0.513473113539673
"671","1012022",0.371137692959133
"672","1012032",0.347138388146044
"673","1012042",0.386313595219034
"674","1012053",0.474760388679894
"675","1012062",0.410373707403018
"676","1012072",0.393852453544587
"677","1012082",0.390320693931816
"678","1012092",0.414964093064558
"679","1012102",0.345526152999134
"680","1012113",0.373846168288625
"681","1012132",0.428107802335103
"682","1012142",0.33966746360818
"683","1013011",0.625780969760896
"684","1013023",0.388522892585407
"685","1013032",0.371987899850705
"686","1013052",0.406109023887585
"687","1013062",0.376028673317108
"688","1014011",0.524294513189517
"689","1014023",0.360997624624101
"690","1014032",0.47949070652799
"691","1014042",0.394543492788333
"692","1014052",0.389288452160701
"693","1014062",0.364629163605916
"694","1014072",0.435951637366772
"695","1014093",0.420166541154913
"696","1014102",0.39792027409807
"697","1014113",0.438415922851329
"698","1015012",0.430820519242079
"699","1015022",0.473829455615665
"700","1015032",0.499474908857521
"701","1015042",0.362391187000156
"702","1015052",0.526430061994783
"703","1015062",0.48649901916203
"704","1015072",0.459860914164743
"705","1015082",0.284113894256531
"706","1015092",0.338867888996956
"707","1016011",0.489400693650532
"708","1016022",0.437038158131664
"709","1016032",0.438194899212836
"710","1016042",0.371885548638723
"711","1016052",0.355022735573857
"712","1016062",0.380732987391606
"713","1016072",0.419173013228385
"714","1016082",0.379394170570794
"715","1016092",0.378637726338011
"716","1016102",0.477190407624121
"717","1016112",0.355570774607532
"718","1017012",0.417616497676387
"719","1017022",0.452133091309538
"720","1017032",0.403439112387401
"721","1017042",0.433689183862129
"722","1017052",0.412586331770016
"723","1017062",0.399297301450347
"724","1017072",0.422891545936254
"725","1017082",0.40674154427641
"726","1017093",0.492213163450218
"727","1017102",0.517489524192934
"728","1018012",0.426773895077577
"729","1018022",0.418611245713871
"730","1018032",0.444699791752876
"731","1018043",0.450163712597433
"732","1018052",0.440142724138366
"733","1018062",0.436307195349187
"734","1018073",0.518452596235084
"735","1019011",0.488885038664321
"736","1019023",0.440789977188173
"737","1019032",0.324100831183228
"738","1019042",0.430136541457685
"739","1020011",0.48468535094599
"740","1020021",0.489995280693107
"741","1020031",0.481264836644419
"742","1020043",0.439653338433413
"743","1020052",0.31509299592267
"744","1020062",0.339725760862003
"745","1020072",0.454467036877726
"746","1020083",0.46882136388092
"747","1020092",0.393887451565231
"748","1021011",0.481039839197481
"749","1021032",0.37474463281181
"750","1021042",0.461010598662069
"751","1021052",0.46165879643337
"752","1061011",0.500439347203036
"753","1062011",0.508757455653054
"754","1063011",0.559531626016933
"755","1201011",0.548965950505413
"756","1201022",0.454818089765674
"757","1201032",0.447953183549082
"758","1201042",0.449302725112351
"759","1201052",0.501553721260988
"760","1201063",0.445943858676208
"761","1201072",0.437958863420087
"762","1201082",0.483281015697202
"763","1201092",0.471192434708947
"764","1202012",0.387743251946359
"765","1202023",0.467785968410596
"766","1202033",0.463072571685286
"767","1202042",0.447845660836896
"768","1202052",0.417334935229073
"769","1202062",0.441345548672468
"770","1202072",0.434911442975907
"771","1203013",0.462173062166463
"772","1203022",0.453183703360996
"773","1203033",0.477527631922163
"774","1203043",0.462111400792257
"775","1203053",0.471740135891977
"776","1204012",0.311754516080206
"777","1204023",0.415986043784209
"778","1204032",0.282079680480311
"779","1204042",0.372658952090395
"780","1204052",0.352246099541537
"781","1204062",0.35187573217174
"782","1204073",0.40184945072446
"783","1205011",0.464040862103874
"784","1205023",0.394842947062017
"785","1205033",0.401863897732161
"786","1205042",0.446870172748783
"787","1205052",0.330131226617195
"788","1205062",0.410094012074193
"789","1205072",0.409893287842132
"790","1205082",0.435299219411398
"791","1205092",0.386547486964561
"792","1205102",0.458889956795664
"793","1206012",0.454613892175221
"794","1206022",0.455818894342746
"795","1206032",0.485520730808701
"796","1206042",0.466687920802248
"797","1206052",0.426050026538816
"798","1206063",0.449665508474135
"799","1206072",0.458143242179862
"800","1206082",0.46902383411132
"801","1206092",0.410699283868208
"802","1206103",0.439942338465953
"803","1206113",0.468311660710456
"804","1206123",0.461104405875369
"805","1206132",0.452738727504724
"806","1206143",0.504654747213174
"807","1206152",0.4507947483042
"808","1206162",0.522013711174193
"809","1206172",0.440552465954837
"810","1207011",0.662034756203495
"811","1207021",0.569921273547018
"812","1207032",0.434600382075273
"813","1207042",0.391139986893552
"814","1207052",0.363989005135721
"815","1207062",0.458459790591407
"816","1207072",0.342059211982989
"817","1207082",0.370705929957311
"818","1207092",0.378409408415377
"819","1207102",0.397229701941097
"820","1207112",0.394831196071436
"821","1207122",0.43494463083564
"822","1208012",0.432848092047319
"823","1208022",0.395234104803884
"824","1208032",0.400978610285826
"825","1208042",0.456492910484237
"826","1208053",0.497072806851447
"827","1208072",0.369198206649347
"828","1209013",0.494748701187982
"829","1209022",0.47535491938418
"830","1209033",0.520539914190693
"831","1209042",0.440958323401783
"832","1209052",0.47740627407538
"833","1209062",0.46045603483206
"834","1209073",0.450566780859747
"835","1209082",0.446074128101728
"836","1209092",0.47680501030825
"837","1210011",0.644639684808391
"838","1210022",0.413731580027487
"839","1210032",0.351278275598158
"840","1210042",0.392540188715673
"841","1210052",0.39699092207811
"842","1210062",0.363118595990157
"843","1210073",0.486442978921332
"844","1210082",0.351170972769623
"845","1210092",0.39155422224854
"846","1210102",0.374170447464729
"847","1210113",0.453383308432855
"848","1210122",0.294353906980635
"849","1210133",0.375393018031681
"850","1210142",0.334652176761028
"851","1210152",0.392556455768606
"852","1210163",0.405927531779134
"853","1211011",0.476076699762071
"854","1211023",0.430767362717885
"855","1211032",0.462515796773736
"856","1211042",0.431804850327261
"857","1211052",0.437328431669619
"858","1211062",0.475858542071533
"859","1211072",0.410052840375783
"860","1211082",0.474355684490258
"861","1211092",0.430877606449315
"862","1211102",0.457551777293555
"863","1211112",0.398679060467618
"864","1211123",0.483268060872168
"865","1211132",0.401764969171344
"866","1211142",0.399779153067906
"867","1212011",0.474459254837053
"868","1212032",0.47819705245848
"869","1212042",0.457737715978418
"870","1212053",0.464629595022658
"871","1212062",0.374786435113021
"872","1212073",0.464855855446699
"873","1213023",0.491306580975189
"874","1213033",0.455124251129233
"875","1213043",0.499548810319027
"876","1213052",0.467728283798877
"877","1213062",0.507104200519901
"878","1213072",0.484421316592362
"879","1213082",0.435146353340865
"880","1213093",0.494063426562586
"881","1214012",0.441074841660707
"882","1214023",0.303822661400438
"883","1214033",0.463912508617579
"884","1214042",0.513261541355228
"885","1214053",0.494035960311801
"886","1214062",0.439904147505157
"887","1215011",0.558014177355798
"888","1215021",0.525293191746753
"889","1215032",0.431918607880132
"890","1215042",0.48078980424377
"891","1215052",0.442863860865889
"892","1215063",0.421936173541489
"893","1215072",0.438841994350649
"894","1215082",0.391449123915709
"895","1215092",0.410444461479949
"896","1216013",0.424511187875121
"897","1216022",0.385836419569659
"898","1216032",0.433481280871875
"899","1216042",0.362337968332909
"900","1216053",0.417461517739745
"901","1216063",0.416135626484218
"902","1216072",0.367427930708732
"903","1216082",0.396050183779775
"904","1216092",0.430891123744208
"905","1216103",0.401574306208444
"906","1216112",0.384253836174666
"907","1216122",0.375335537066673
"908","1216133",0.447436193121502
"909","1216143",0.397331566944767
"910","1216153",0.412006902017011
"911","1216162",0.426187443750426
"912","1217011",0.557003236555365
"913","1217022",0.272692386021369
"914","1217032",0.442284425233841
"915","1217042",0.368315482355584
"916","1217052",0.376347541005891
"917","1218013",0.474134418918477
"918","1218022",0.490026368539459
"919","1218033",0.485990785491454
"920","1218042",0.412833538522916
"921","1218052",0.517724182559978
"922","1218062",0.460235993090571
"923","1218072",0.444783721431883
"924","1218093",0.495761761164421
"925","1218102",0.43218463966291
"926","1219012",0.455240953753853
"927","1219022",0.434079154050827
"928","1219032",0.503063015801618
"929","1219043",0.499054569907963
"930","1219053",0.47176288587944
"931","1261011",0.553689576585984
